names,prices
"Sony 43” FULL HD SMART TV, NETFLIX YOUTUBE, X-REALITY PRO 43W660F","KSh 57,000"
"Hisense 55'' 4K ULTRA HD SMART TV, DTS: X, 4K HDR, NETFLIX 55A61G","KSh 61,999"
"Vitron 43"" Inch FHD Smart Android TV,YOUTUBE,NETFLIX,HDMI,WI-FI","KSh 26,999"
"Vision 32” FRAMELESS ANDROID TV,WI-FI,NETFLIX,YOUTUBE-VP-8832SA","KSh 23,000"
"Skyworth 55'' 4K ULTRA HD ANDROID, 4K HDR, BLUETOOTH, VOICE CONTROL-BLACK","KSh 68,000"
"Skyworth 55” FRAMELESS 4K ULTRA HD ANDROID TV, ANDROID 10, 50G3A","KSh 69,000"
"Sony 43” FULL HD SMART TV, NETFLIX YOUTUBE, X-REALITY PRO 43W660","KSh 57,000"
"TCL 32'' FULL HD ANDROIDTV, BLUETOOTH, NETFLIX, HDR 32S6800-BLACK","KSh 27,000"
,
,
,
,
,
,
,
,
"CTC 32"" Netflix Smart Android With Bluetooth  Tv + TV Guard","KSh 19,998"
"Hisense 32” ANDROID TV, NETFLIX, YOUTUBE, BLUETOOTH 32B6600PA","KSh 28,000"
"Sony 32"" SMART TV, NETFLIX, YOUTUBE 6 SERIES","KSh 36,000"
Hisense 50'' FRAMELESS 4K ULTRA HD SMART TV NETFLIX YOUTUBE 50A71,"KSh 60,000"
"Vision 43'' FULL HD ANDROID TV, NETFLIX, YOU-TUBE VP8843SF","KSh 45,000"
"Vitron 32"" Inch SMART ANDROID TV,USB+HDMI+FREE ROTATING BRACKET","KSh 16,999"
"LG 55” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 55UP75","KSh 90,000"
"Sony 32'' HD READY SMART TV, X-REALITY, YOU-TUBE 32W600D","KSh 36,000"
LG 55UP7750PVB 55inch 4K Smart UHD TV,"KSh 88,999"
TCL 43Inch Smart Android 4K UHD HDR LED TV With Voice Control,"KSh 41,999"
"Royal HD 32 Inches,LED Digital TV,USB PORT,HDMI +32GB FLASH DISK","KSh 15,695"
"Vitron HTC4068S,40"" Smart TV Inbuilt WIFI Netflix, Youtube+TV GUARD &WALL MOUNT","KSh 25,900"
LG 75NANO75 75'' Nanocell WebOS Smart UHD 4K LED TV - Black,"KSh 195,500"
"Vitron 32"" Inch SMART ANDROID TV,USB+HDMI+TV GUARD+WALL BRACKET","KSh 17,599"
LG 65″ Inch  Smart 4K UHD HDR TV With Magic Remote,"KSh 119,899"
Itel 32 Inch Digital LED TV HD Crystal Clear Screen,"KSh 18,499"
"TCL 50'' 4K ULTRA HD ANDROID TV, 4KHDR, BLUETOOTH, NETFLIX, 50P618-BLACK","KSh 62,000"
TCL 32'' 32S68A FULL HD ANDROID FRAMELESS TV,"KSh 29,000"
"LG 65NANO80VNA - 65"" Super UHD 4K NanoCell Smart TV NEW MODEL","KSh 149,999"
LG OLED65C1 65 Inch C1 Series Cinema Screen Design OLED 4K 2021,"KSh 275,000"
"Vision Plus 65'' FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX VP-8865KE","KSh 80,000"
"TCL 55'' QLED 4K UHD ANDROID TV, VOICE CONTROL, 4K HDR10+, AMAZON PRIME C715","KSh 76,000"
"Vitron 32"" Inch Smart Android Tv,Netflix,Youtube,Facebook+Free Gifts","KSh 17,300"
"LG 55"" 4K 2021 LATEST MODEL,MAGIC REMOTE,VOICE CONTROL,NANOCELL DISPLAY-55NANO80VPA","KSh 120,000"
"Vitron 32 Inch SMART Android LED,NetFlix,Youtube,USB& HDMI PORTS","KSh 15,999"
Samsung 55'' CRYSTAL PROCESSOR 4K UHD SERIES 8 Smart TV (2021) - 55AU8100,"KSh 88,000"
"Hisense 43” 4K UHD SMART TV,VOICE CONTROL,WI-FI,NETFLIX,YOUTUBE,HDR-43A7120FS","KSh 48,000"
"Vision Plus 32"" HD Smart Android TV Bluetooth+FREE GIFT","KSh 17,850"
"Vitron SMART Android TV 43"" Inch,WI-FI,NETFLIX,YOUTUBE+FREE HDMI CABLE","KSh 27,999"
TCL 65” 4K UHD HDR-65P725K + Free Hoodie,"KSh 104,474"
"LG 43'' 4K ULTRA HD SMART TV, DTS:X, MAGIC REMOTE, YOU-TUBE 43UM7340","KSh 64,000"
"Amtec SMART Android TV 40"" Inch,USB,HDMI PORTS,NETFLIX,YOUTUBE+WI-FI","KSh 21,999"
"Amtec 43"" Inch SMART ANDROID TV,USB,HDMI,NETFLIX+1 YEAR WARRANTRY","KSh 27,999"
"X96 TV Box / Android Box - 4K, 1GB Ram, 8GB Memory, Android 9.0","KSh 3,800"
"Sony 65 "" Smart Android Ultra HD 4k LED TV – 65X7500H","KSh 135,000"
"Hisense 50'' FRAMELESS 4K ULTRA HD SMART TV, NETFLIX 50A7120FS","KSh 60,000"
"VIXOO Frameless IN-0132ZF,32 Inch SMART Android TV, Bluetooth +FREE TV Guard+Bracket","KSh 16,299"
Samsung 55'' Smart Crystal UHD 4K TV - UA55AU8000 (New 2021) - AirSlim Design,"KSh 88,999"
"Infinix X1,32"" Inch Frameless Smart Android TV HDMI USB+FRE TV Guard+EXTENSION","KSh 21,999"
"Royal SMART Android TV 43"" Inch,NETFLIX,YOUTUBE+TV GUARD+WALL BRACKET","KSh 28,999"
,
,
,
,
,
,
,
,
"Syinix 50'' 4K ULTRA HD ANDROID TV, VOICE CONTROL, NETFLIX 50A1S","KSh 54,400"
"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, YOU-TUBE 43LM5772","KSh 57,000"
"Vitron 40"" FHD SMART ANDROID TV,WI-FI,NETFLIX,YOUTUBE-HTC4068S","KSh 27,000"
"TCL 55” 4K UHD ANDROID TV,WI-FI,NETFLIX,ALEXA VOICE CONTROL-55P718","KSh 66,000"
"Hisense 55” 4K 2021 LATEST MODEL,VOICE CONTROL,WI-FI,GOOGLE ASSISTANT,NETFLIX-55A62GS","KSh 68,000"
"Hisense 43'' FULL HD SMART TV, YOU-TUBE, NETFLIX, WI-FI 43A4GKEN","KSh 42,000"
"Hisense 65'' QLED ULTRA HD ANDROID TV, 4K HDR, BLUETOOTH, NETFLIX 65U7QF","KSh 124,000"
"TCL 32"" 32D3000 Digital LED TV,Dolby Audio","KSh 18,500"
"Syinix 50'' FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX A20 SERIES","KSh 49,500"
TCL 32S68A 32'' Smart Androidtv Frameless HD LED TV,"KSh 21,399"
"Hisense 75'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH, 75A7120FS","KSh 175,000"
"Sony 43'' 4K ULTRA HD ANDROID TV, VOICE SEARCH, X-REALITY, NETFLIX 43X7500","KSh 69,000"
"Royal 43"" Inch SMART ANDROID TV,USB,HDMI,NETFLIX+BRACKET+EXTENSION","KSh 28,399"
"Sony 65'' 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 65X8500","KSh 160,000"
Magicsee N5 Smart Android 9.0 TV Box S905X3 Cortex- Quad,"KSh 10,245"
"Hisense 65” 4K UHD ANDROID TV,ALEXA VOICE CONTROL,WI-FI,NETFLIX,FRAMELESS-65A7200F","KSh 110,000"
"LG - 65""  Inch SUPER UHD 4K Smart LED TV NEW 2021 MODEL","KSh 139,999"
"EEFA 50” 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE D50N218US","KSh 46,000"
"Royal 43"" Smart Android LED TV - Black","KSh 25,599"
SYINOTEC 43Inch SMART ANDROID TV Full HD LED+ Free TV Guard,"KSh 25,799"
Hisense 55 Inch Smart Android  4K UHD TV,"KSh 65,995"
"Vitron 40"" Inch Android TV SMART","KSh 24,975"
"Hisense 55” 4K ULTRA HD ANDROID TV, NETFLIX, BLUETOOTH 55A72KEN","KSh 75,000"
Hisense 40A60KEN – 40” Frameless Smart LED TV - Black,"KSh 45,999"
"Gld 32"" INCHES SMART ANDROID FRAMELESS-YOUTUBE/NETFLIX-WI-FI + WALL MOUNT","KSh 18,000"
Vitron HTC4368FS - 43'' SMART TV FULL HD-BLACK-..,"KSh 24,999"
"Sony 49'' 4K UHD ANDROID TV,VOICE SEARCH,YOUTUBE-49X7500-BLACK","KSh 78,000"
"TCL 40'' FULL HD ANDROID TV, BLUETOOTH, CHROMECAST, HDR 40S6800","KSh 38,000"
"LG 55'' 4K ULTRA HD SMART TV, 4K ACTIVE HDR, DTS VIRTUAL: X, YOU-TUBE UM7340-BLACK","KSh 95,000"
"EEFA 50” 4K UD ANDROID TV,WI-FI,NETFLIX,YOUTUBE-D50N218US","KSh 46,000"
"TCL 43'' FHD ANDROID TV,WI-FI,NETFLIX,YOUTUBE,CHROMECAST-43S6800","KSh 45,000"
"Gld HD 40"" Inch Smart TV,Android,NetFlix,Youtube,USB& HDMI PORTS+32GB FLASH DISK","KSh 21,990"
"Sony Bravia 65X90J - 65"" 4K Ultra HD Smart Full Array LED Google TV - Black","KSh 199,995"
"Skyworth 32'' FRAMELESS ANDROID TV, NETFLIX, YOUTUBE 32TB7500","KSh 25,000"
"Sinotec 43"" FHD SMART TV,WI-FI,NETFLIX,YOUTUBE-STL-43E2AS","KSh 38,000"
Samsung 50'' CRYSTAL PROCESSOR 4K UHD SERIES 8 Smart TV (2021) - 50AU8100,"KSh 81,000"
"CTC 32"" Inch Smart Android Tv,Netflix,Youtube,Facebook,Black+FREE TV GUARD","KSh 16,499"
"Sony 43W660F - 43"" Smart Full HD LED TV - HDR","KSh 56,999"
"Skyworth 65” 4K UHD ANDROID TV,WI-FI,NETFLIX,GOOGLE ASSISTANT-65UB7500","KSh 115,000"
"Hisense 50'' 4K ULTRA HD SMART TV, NETFLIX, BLUETOOTH 50A62KEN","KSh 58,000"
,
,
,
,
,
,
,
,
"Hisense 43'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH 43B7101UW","KSh 48,000"
"Sony 49"" 49X8000H HDR Smart Android LED UHD 4K TV","KSh 76,900"
"LG 55'' 4K ULTRA HD SMART TV, 4K HDR, VOICE SEARCH, YOU-TUBE UN74SERIES-Black","KSh 94,000"
"Skyworth 50'' 4K ULTRA HD ANDROID, INFINITY SCREEN, BLUETOOTH, NETFLIX-BLACK","KSh 62,000"
"Sony 43'' 4K UHD ANDROID TV, 4K HDR, VOICE SEARCH 43X8000","KSh 82,000"
"Hisense 70” 4K UHD FRAMELESS SMART TV,2021 MODEL,WI-FI,NETFLIX,YOUTUBE,4K HDR-70A61G","KSh 125,000"
"TCL 50” 4K UHD ANDROID 2021 LATEST TV,VOICE CONTROL,WI-FI,PLAYSTORE,HDR-50P725K","KSh 70,000"
"Hisense 32'' FRAMELESS SMART TV, NETFLIX, YOUTUBE 32A62KEN","KSh 26,000"
Vitron Full HD 32”LED Digital TV -USB And HDMI Port+FREE GIFTS,"KSh 15,990"
"Hisense 55” 4K UHD 2022 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K HDR-55A1G","KSh 64,000"
"TCL 50'' QLED ULTRA HD ANDROID TV, WEB CAMERA, VOICE CONTROL, NETFLIX 50C725","KSh 76,000"
LG 43UP7550 43'' UHD 4K TV HDR WebOS Smart AI ThinQ - 2021,"KSh 57,995"
"Hisense 49'' FULL HD ANDROID TV, NETFLIX, YOUTUBE, BLUETOOTH 5606EE","KSh 64,000"
"Samsung 32'' HD SMART TV, HDR, YOU-TUBE, NETFLIX UA32T5300UA","KSh 33,000"
Hisense 65A6GKEN 65'' Smart UHD 4K Frameless LED TV 2021 - Black,"KSh 96,800"
"Vision Plus VP8832SF 32"" Android Frameless HD Smart TV + Free Wall Mount..//..","KSh 29,999"
"Vitron 32"" Inches HD Digital TV,DVBT2,USB+ 2 HDMI PORTS -BLACK","KSh 13,599"
"Hisense 49'' FULL HD SMART TV, NETFLIX, YOUTUBE, BLUETOOTH 49E5600","KSh 55,000"
"Hisense 58” 4K UHD SMART TV,WI-FI,NETFLIX,VOICE CONTROL,PLAYSTORE-58B7200UW","KSh 75,000"
Sony 65X90J – 65” Bravia XR 4K Ultra HDR Smart TV (Google TV) - Black,"KSh 185,000"
Samsung 65” NEO QLED UHD 4K SMART 65QN85A (2021 Model) Black,"KSh 249,999"
"Samsung 43'' FULL HD SMART TV, NETFLIX,YOUTUBE -UA43T5300AU","KSh 49,000"
Sony 75X90J – 75” Bravia XR 4K Ultra HDR Smart TV (Google TV) - Black,"KSh 285,500"
"LG 65C9PVA 65"" OLED 4K TV SMART - 2019 - Black","KSh 300,000"
"TCL 65'' QLED 4K ULTRA HD ANDROID, CAMERA, VOICE CONTROL 65C725","KSh 128,000"
TCL 32'' 32S65A SMART ANDROID FHD FRAMELES-BLACK,"KSh 24,490"
"Sony 4K ULTRA HD SMART ANDROID, 4K X-REALITY PRO, CLEAR AUDIO+ NETFLIX 43X7000","KSh 67,000"
"Samsung 55'' CRYSTAL 4K ULTRA HD SMART TV, PURCOLOR, HDR, NETFLIX 55TU8000","KSh 104,000"
"Skyworth 32'' FRAMELESS ANDROID TV, NETFLIX, YOUTUBE 32TB7000","KSh 24,000"
"Visio 32” FRAMELESS ANDROID TV, NETFLIX, YOUTUBE VP-8832SF","KSh 22,000"
"LG 75"" 4K 2021 LATEST MODEL,MAGIC REMOTE,VOICE CONTROL,NANOCELL DISPLAY-75NANO753PA","KSh 190,000"
"Royal 43"" SMART Full HD -USB & HDMI PORTS-FREE TO AIR CHANNELS","KSh 27,888"
"Gld 32"" Inch Smart TV,FRAMELESS, Bluetooth + FREE Aerial & Clips","KSh 15,866"
"Sony 43'' FULL HD SMART TV, HDR, X-REALITY, NETFLIX, WIFI 43W660F","KSh 55,000"
Sony 75X85J 75'' Smart UHD 4K HDR (Google TV) - 2021,"KSh 230,000"
Hisense 43Inch 43A6G Smart 4K UHD Vidaa Frameless LED BLACK,"KSh 45,700"
"Glaze SMART Android TV 43"" Inch,NETFLIX,YOUTUBE+TV GUARD+WALL BRACKET","KSh 26,999"
"Sony 50'' FULL HD SMART TV, X-REALITY YOU-TUBE, NETFLIX 50W660F","KSh 69,000"
"Hisense 85” 4K ULTRA HD SMART TV, NETFLIX, AMAZON PRIME 85A7500WF","KSh 270,000"
"Vision 50'' FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX VP-8850KA","KSh 48,000"
,
,
,
,
,
,
,
,
"Syinix 75″ FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 75A1S","KSh 140,000"
"Amtec 43"" Inch FHD Smart Android TV,YOUTUBE,NETFLIX+FREE HDMI CABLE","KSh 26,999"
"Skyworth 40'' FRAMELESS FULL HD ANDROID TV, NETFLIX, YOUTUBE 40E20","KSh 35,000"
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+WIFI ACCESS+FREE EXTENSION","KSh 21,990"
"Visio 43” FRAMELESS FULL HD ANDROID TV, NETFLIX, YOUTUBE VP-8843SF","KSh 34,000"
LG 65″ Inch  Smart 4K UHD HDR TV With Magic Remote,"KSh 120,999"
"Jpe 43” FHD SMART ANDROID TV,WI-FI,NETFLIX,YOUTUBE,FRAMELESS,8GB MEMORY-E43A71BS","KSh 31,999"
"Hisense 55'' 4K ULTRA HD SMART TV, BLUETOOTH, 4K HDR, NETFLIX 55A61G","KSh 66,000"
"Vitron 32"" Inch Smart Android Tv,Netflix,Youtube,Facebook+ 2 FREE Gifts","KSh 17,299"
Vitron 43'' Inch SMART TV FULL HD,"KSh 36,995"
"Vitron 32"" Inch Smart Android TV,Netflix,Youtube,Playstore+ FREE GIFTS","KSh 18,130"
"Vision Plus 32'' HD READY ANROID TV, FRAMELESS, INBUILT WI-FI, BLUETOOTH VP-8832SF-Black","KSh 24,000"
"TCL 55'' QLED ULTRA HD ANDROID TV, ONKYO AUD, BUILT-IN CAMERA, 4K HDR 55C728","KSh 100,000"
"LG NanoCell TV 55 Inch NANO86 Series, 4K Smart ThinQ AI","KSh 145,995"
"CTC 23"" LED DIGITAL TV,AC/DC-USB AND HDMI PORTS+1 YEAR WARRANTY","KSh 8,999"
Vitron 22 Inches Digital TV LED Display,"KSh 12,995"
LG 86UP81006LA 86'' UHD 4K Active HDR WebOS Smart With ThinQ AI,"KSh 339,995"
"CTC HD 26"",LED Digital TV,USB+FREE 32GB FLASH DISK,HDMI","KSh 10,195"
Mxq Pro Tv Box 2GB+16GB 4K TV Box / Android Box / Android TV Box/ Smart Box,"KSh 3,999"
"Sony 55'' OLED 4K UHD ANDROID TV, CHROMECAST, BLUETOOTH, NETFLIX A8-BLACK","KSh 218,000"
Skyworth 65” FRAMELESS 4K ULTRA HD ANDROID TV,"KSh 106,499"
"TCL 43'' 4K ULTRA HD ANDROID TV, VOICE CONTROL, 4K HDR, BLUETOOTH 43P717","KSh 46,000"
"Vision 32 Inch,Smart Android TV,Frameless,NETFLIX+YOUTUBE + FREE Gifts","KSh 19,250"
"Vitron HTC3268S,32 Inch Smart Android TV ,Netflix,+ Aerial","KSh 15,900"
"Vision 55'' FRAMELESS 4K UHD ANDROID TV,LATES MODEL,NETFLIX-VP8855KV","KSh 60,000"
"Nobel NB43FHD  50” FULL HD ANDROID TV, NETFLIX, YOUTUBE, GOOGLE PLAY STORE, IN-BUILT WI-FI","KSh 45,000"
"Vision VP8843SF,43""inch Frameless FHD Smart Android TV.","KSh 33,990"
"Syinix 55'' 4K ULTRA HD ANDROID TV, BLUETOOTH, VOICE CONTROL, NETFLIX 55A1S","KSh 67,000"
"Hisense 43'' 4K UHD SMART TV, FRAMELESS, BLUETOOTH, YOU-TUBE 43A7120F","KSh 46,000"
"Hisense 40” FULL HD SMART TV, NETFLIX, YOUTUBE, BLUETOOTH 40B6600PA","KSh 36,000"
"Hisense 40” FULL HD ANDROID TV, NETFLIX, YOUTUBE 40B6600PA","KSh 43,000"
"Star X HD 22” Inch,LED Digital TV -USB And HDMI CONNECTIVITY+32GB FLASH DISK","KSh 7,999"
"TCL 65'' QLED 4K ANDROID TV, BLUETOOTH, CAMERA, NETFLIX 65C725","KSh 140,000"
"Hisense 58'' 4K ULTRA HD SMART TV, FRAMELESS, BLUETOOTH, AMAZON PRIME 58A61G","KSh 74,000"
"Hisense 65'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH, A7 SERIES","KSh 102,000"
"Sony 50'' FULL HD SMART TV, HDR, YOU-TUBE, WIFI 50W660F","KSh 69,000"
"Sony 50” FULL HD SMART TV, NETFLIX, YOUTUBE 50W660F","KSh 70,000"
"LG 43'' 4K ULTRA HD AL SMART TV, MAGIC REMOTE, ACTIVE HDR, YOU-TUBE 43UN73","KSh 65,000"
"SYINOTEC 43” FULL HD SMART ANDROID TV, NETFLIX, YOUTUBE 43G1000S","KSh 32,000"
"LG - 75""  Inch SUPER UHD 4K Smart LED TV NEW 2021 MODEL","KSh 189,999"
,
,
,
,
,
,
,
,
"Skyworth 55"" 4K ULTRA HD ANDROID TV,WI-FI,VOICE CONTROL,NETFLIX,YOUTUBE-55G3A","KSh 67,000"
"Hisense 32'' ANDROID TV,  NETFLIX, YOUTUBE, BLUETOOTH A6 SERIES","KSh 28,000"
"Syinix 55″ 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 55T730","KSh 65,000"
"TCL 50” FRAMELESS 4K ULTRA HD ANDROID TV, VOICE CONTROL 50P715","KSh 55,000"
"Vitron 32 Inch Smart TV,Android,Youtube,USB& HDMI PORTS+WI-FI ACCESS+32GB FLASH DISK","KSh 15,999"
Generic CB Uni Posture Corrector Lumbar Lower Back Support Shoulder Pain Relief Brace,KSh 799
"LG 55UP7750 55"" UHD 4K HDR WebOS Smart AI ThinQ Frameless","KSh 79,999"
"Samsung 50AU8000 – 50"" Crystal UHD 4K TV (2021) - Black","KSh 75,495"
LG 65″ Inch  Smart 4K UHD HDR TV With Magic Remote,"KSh 119,899"
"Wyinix 40"" INCHES Smart Android TV Netflix, Youtube,-FREE TO AIR CHANNELS","KSh 24,800"
"CTC 32"" Smart Android 9.0 LED HD TV - Black","KSh 14,989"
"Gld 40"" Inches Smart TV+FREE 32GB Flash Disk+Aerial+Extension Cable","KSh 22,799"
"Vision Plus ,32"" INCH HD Android Smart TV","KSh 23,000"
Generic CB 30x30cm Luggage Cargo Mesh Net Car Accessories Motorcycle Bike Helmet Holder,KSh 682
TCL 40s68a  - FHD 40'' Smart Android TV - Black,"KSh 33,995"
"LG 82'' 4K ULTRA HD SMART TV, ACTIVE HDR, VOICE SEARCH 82UN8080","KSh 338,000"
"Vitron 32"" Inch SMART ANDROID TV,USB+HDMI+TILT WALL BRACKET","KSh 16,699"
"VIXOO IN-0132ZS,32""Inch SMARTAndroid TV,Bluetooth,Netflix,Youtube+FREE TVGuard+Bracket","KSh 15,399"
"TCL 43'' FRAMELESS FULL HD ANDROID TV, NETFLIX, YOUTUBE 43S68A","KSh 40,000"
"Hisense 43” FHD SMART TV,WI-FI,NETFLIX,YOUTUBE-43S4","KSh 43,000"
"Vision Plus 32"" FRAMELESS ANDROID TV, BLUETOOTH, NETFLIX, BUILT-IN WIFI VP-8832SA","KSh 24,000"
"Sony 55'' 4K ULTRA HD ANDROID TV, 4K X-REALITY PRO, NETFLIX , VOICE SEARCH 55X7500","KSh 105,000"
"TCL 55” 4K UHD ANDROID TV,VOICE CONTROL,WI-FI,PLAYSTORE-55P615.","KSh 66,000"
Sony BRAVIA 43INCH 43W660F  SMART Full HD TV,"KSh 53,500"
Hisense 65A6G 65'' 4K UHD Smart TV With Alexa Compatibility - Black,"KSh 95,700"
"LG 50'' 4K ULTRA HD SMART TV, ULTIMATE GAMEPLAY, YOU-TUBE 50UP75","KSh 80,000"
"LG 50'' 4K ULTRA HD SMART TV, 4K ACTIVE HDR, DTS VIRTUAL:X, YOU-TUBE 50UP77","KSh 81,500"
"TCL 50'' QLED ULTRA HD ANDROID TV, VOICE CONTROL, NETFLIX 50C715","KSh 76,000"
Samsung 75QN85A 75 Inch Neo QLED 4K Smart TV (2021),"KSh 320,000"
"Sony 43'' 4K ULTRA HD ANDROID TV, 4K HDR, YOU-TUBE, NETFLIX 43X8000","KSh 85,000"
"Vitron 32 Inch Smart TV,Android,Youtube,USB& HDMI PORTS+WI-FI ACCESS","KSh 15,999"
"Sony 49'' 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 49X80","KSh 85,000"
"Sony 49 "" Smart Android Ultra HD 4k LED TV – 49X8000H","KSh 74,499"
"Vision 43"" Frameless Smart Android LED TV","KSh 29,990"
"CTC 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+FREE EXTENSION+WALL MOUNT","KSh 22,590"
"Gld 40"" Inch SMART Android TV,WI-FI,HDMI,NETFLIX,YOUTUBE+BRACKET","KSh 21,999"
"Samsung 50” 4K CRYSTAL UHD SMART TV,ALEXA VOICE CONTROL,GOOGLE ASSISTANT-50AU7000","KSh 74,000"
"LG 55'' 4K SMART OLED TV, APPLE TV, BLUETOOTH, MOTION PRO BX-BLACK","KSh 196,000"
"TCL 43'' FULL HD ANDROID TV, BLUETOOTH, CHROMECAST, HDR 43S6800","KSh 42,000"
"TCL 40S68A FULL HD ANDROID TV, NETFLIX, YOUTUBE, BLUETOOTH","KSh 34,599"
,
,
,
,
,
,
,
,
"Gld HD 40"" Inch Smart TV,Android,NetFlix,Youtube,USB& HDMI PORTS+FREE TV GUARD","KSh 21,990"
"Samsung 55""  - 55MU7350 - UHD 4K Curved Smart LED TV - HDR - Black","KSh 150,000"
"Royal 43"" Inch FHD Smart Android TV,FRAMELESS,NETFLIX+FREE EXTENSION","KSh 27,999"
"Syinix 65'' FRAMELESS 4K ULTRA HD ANDROID TV , BLUETOOTH, NETFLIX 65A1S","KSh 108,000"
"Vitron 43"",HD Smart Android LED TV ,HDMI,USB+FREE TV GUARD","KSh 27,999"
Samsung 70AU7000 70'' LED CRYSTAL ULTRA HD 4K  SMART TV (2021),"KSh 145,499"
"Samsung 75'' CRYSTAL 4K ULTRA HD SMART TV, NETFLIX YOUTUBE 75TU8000","KSh 190,000"
"Sony 75'' 4K ULTRA HD FULL ARRAY LED TV, VOICE ZOOM, BLUETOOTH 75X90J","KSh 350,000"
"Sony 32"" SMART TV, NETFLIX, YOUTUBE 32W","KSh 36,000"
"LG 50'' 4K ULTRA HD SMART TV, 4K HDR, TRUE COLOR, NETFLIX 50UP7750","KSh 84,000"
"TCL 32"" Smart Android Frameless LED TV - 32S65A","KSh 23,899"
TCL 55P8M 4K ULTRA HD ANDROID SMART TV –,"KSh 65,999"
"CTC 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+WIFI ACCESS+FREE EXTENSION","KSh 21,990"
"Nobel 55'' 4K ULTRA HD ANDROID TV, FRAMELESS, WEB BROWSER,NETFLIX, NB55UHD","KSh 49,500"
"Royal 32 Inch FRAMELESS Smart Android TV,Netflix Youtube","KSh 19,900"
"LG 50'' 4K ULTRA HD SMART TV,MAGIC REMOTE,NETFLIX,4K HDR, 50UP7550","KSh 83,000"
"Vitron 40"" Inch Smart TV,Android,Youtube,USB& HDMI PORTS+TILT WALL BRACKET","KSh 21,990"
"Hisense 43'' FULL HD SMART TV, NETFLIX, BLUETOOTH, YOUTUBE 43A60KEN","KSh 40,000"
"TCL 55” 4K UHD ANDROID TV,WI-FI,ALEXA VOICE CONTROL,NETFLIX-55P715","KSh 66,000"
"Syinix 58″ FRAMELESS 4K ULTRA HD ANDROID TV, NETFLIX, YOUTUBE 58A1S","KSh 75,000"
"Glaze 40” FULL HD ANDROID TV,WI-FI,NETFLIX,YOUTUBE-GZ-4010S","KSh 28,000"
"TCL _""40""Inch Smart Full HD Android Frameless LED TV","KSh 37,999"
"TCL 43'' FRAMELESS FULL HD ANDROID TV, NETFLIX, YOUTUBE 43S65A","KSh 40,000"
"Skyworth 43” FHD ANDROID TV,WI-FI,NETFLIX,YOUTUBE,GOOGLE ASSITANT-43TB7000","KSh 42,000"
"TCL 65'' QLED ULTRA HD ANDROID TV, VOICE SEARCH, WEB CAMERA, NETFLIX 65C725","KSh 144,000"
"Vitron HTC3268S,32 Inch Smart Android Tv,Netflix,Youtube,Facebook + FREE AERIAL","KSh 18,399"
"LG 55UP7750 55"" UHD 4K HDR WebOS Smart AI ThinQ Frameless -2021","KSh 76,400"
"Vitron 32'' SMART ANDROID TV, YOU-TUBE, CHROMECAST, NETFLIX HTC3268S","KSh 22,000"
"Samsung 65LS03TAU 65"" The Frame Smart UHD 4K LED TV","KSh 259,995"
"Vitron 4068S SMART ANDROID TV, NETFLIX, YOU-TUBE TV ""40""","KSh 21,599"
"Vision Plus 32'' HD READY ANDROID TV, FRAMELESS, NETFLIX, BLUETOOTH, WIFI VP-8832SA","KSh 24,000"
"Sony 32"" SMART TV, NETFLIX, YOUTUBE 32W","KSh 36,000"
"TCL 40'' FULL HD ANDROID TV, BLUETOOTH, VOICE SEARCH, YOU-TUBE 40S65A","KSh 37,000"
"Skyworth 32'' HD ANDROID TV, FRAMELESS, BLUETOOTH, YOU-TUBE 32E20","KSh 25,000"
"Vitron 32"" Inch Smart Android TV,Netflix,Youtube+ FREE TV Surge, Power Extension","KSh 17,355"
"Vitron 32"", Smart LED TV - Black","KSh 15,299"
Sony 55Inch  SMART ANDROID 4K UHD HDR LED Google TV+BLUETOOTH,"KSh 84,999"
"Hisense 85'' FRAMELESS 4K UHD SMART TV,WI-FI,NETFLIX,4K HDR-85A7100F","KSh 300,000"
"LG 43UP7750PVB - 43"" 4K UHD Smart LED TV - Black","KSh 64,495"
Samsung 40'' HD SMART DIGITAL LED TV,"KSh 45,000"
,
,
,
,
,
,
,
,
"LG 50'' 4K ULTRA HD SMART TV, SPORT ALERT, MAGIC REMOTE, NETFLIX 50UP77","KSh 73,000"
"Hisense 65'' FRAMELESS 4K UHD SMART TV,WI-FI,NETFLIX,HDR-65N3000UW","KSh 105,000"
